article_id,article_v_id,rel
1022872,1253438.0,version
1022873,1253439.0,version
1022875,1081899.0,version
1022880,1081878.0,version
1022881,1189356.0,version
1022886,1189358.0,version
1022891,1253536.0,version
1022893,1253539.0,version
1022894,1253540.0,version
1067193,1253665.0,version
1067194,1081920.0,version
1067197,1081928.0,version
1067198,1081880.0,version
1067199,1081930.0,version
1067200,1081932.0,version
1072199,1081934.0,version
1072200,1081936.0,version
1078022,1081937.0,version
1134086,1081938.0,version
1134087,1081939.0,version
1165090,1081941.0,version
1165972,1081943.0,version
1218225,1253819.0,version
1218226,1253820.0,version
1248476,1253822.0,version
1248477,1253823.0,version
1248478,1253824.0,version
1252635,1253825.0,version
1258979,1253828.0,version
1258980,1253829.0,version
1258982,1253831.0,version
1258983,1253832.0,version
1258985,1253833.0,version
1100072,1253866.0,version
1025671,1253870.0,version
1254269,1253873.0,version
1026659,1253875.0,version
1026660,1253876.0,version
1026662,1253878.0,version
1026664,1253879.0,version
1027061,1306272.0,version
1027062,1306273.0,version
1027063,1306276.0,version
1028461,1152085.0,version
1028463,1152087.0,version
1028464,1152088.0,version
1028465,1152089.0,version
1028466,1152090.0,version
1028467,1152091.0,version
1028468,1152092.0,version
1029391,1057045.0,version
1029392,1057046.0,version
1029393,1057047.0,version
1029394,1152093.0,version
1029395,1152097.0,version
1029396,1152094.0,version
1029678,1152095.0,version
1029788,1152096.0,version
1029791,1189438.0,version
1029793,1189439.0,version
1031715,1102520.0,version
1031806,1152176.0,version
1031807,1152171.0,version
1034671,1152172.0,version
1034672,1152173.0,version
1034673,1152174.0,version
1034674,1152175.0,version
1034676,1152178.0,version
1034677,1152179.0,version
1034678,1152180.0,version
1034679,1152181.0,version
1034680,1152182.0,version
1034681,1152183.0,version
1034682,1152184.0,version
1034683,1152185.0,version
1034684,1152186.0,version
1034686,1152188.0,version
1034688,1152190.0,version
1034689,1152191.0,version
1034690,1152192.0,version
1034695,1254253.0,version
1034698,1254254.0,version
1034702,1254255.0,version
1034703,1254256.0,version
1034704,1254259.0,version
1034707,1254262.0,version
1035591,1254264.0,version
1035592,1254267.0,version
1035595,1254275.0,version
1035597,1254282.0,version
1035608,1254492.0,version
1035615,1254498.0,version
1035617,1254499.0,version
1124316,1254503.0,version
1042752,1254505.0,version
1049740,1254611.0,version
1049741,1254911.0,version
1049742,1254912.0,version
1049743,1254913.0,version
1049745,1254914.0,version
1049746,1254915.0,version
1049747,1254955.0,version
1050509,1254956.0,version
1050511,1254957.0,version
1050515,1254964.0,version
1050517,1254988.0,version
1050518,1255060.0,version
1050526,1057660.0,version
1050527,1057661.0,version
1050618,1057670.0,version
1050627,1307965.0,version
1050628,1307966.0,version
1050879,1081955.0,version
1050881,1153002.0,version
1050882,1081952.0,version
1050883,1081953.0,version
1052036,1471561.0,version
1052053,1166766.0,version
1052054,1255119.0,version
1052055,1255120.0,version
1052056,1255121.0,version
1052057,1255122.0,version
1052059,1166767.0,version
1052061,1255225.0,version
1052062,1255226.0,version
1052063,1255228.0,version
1052065,1255256.0,version
1052068,1255263.0,version
1052069,1255266.0,version
1052070,1255269.0,version
1052071,1255272.0,version
1052072,1255277.0,version
1052074,1255284.0,version
1052076,1166769.0,version
1052077,1366581.0,version
1055190,1255933.0,version
1055191,1255934.0,version
1055195,1025586.0,version
1055196,1025587.0,version
1055205,1154420.0,version
1055206,1154653.0,version
1055207,1154654.0,version
1055208,1154655.0,version
1055214,1154656.0,version
1055215,1154657.0,version
1055216,1154658.0,version
1056514,1154659.0,version
1056515,1154660.0,version
1065566,1155646.0,version
1065577,1420665.0,version
1078944,1312252.0,version
1078945,1312253.0,version
1078946,1312254.0,version
1078947,1312255.0,version
1078948,1312256.0,version
1078949,1312257.0,version
1078950,1312258.0,version
1078951,1312259.0,version
1078952,1312260.0,version
1078953,1312261.0,version
1078954,1312262.0,version
1078955,1312263.0,version
1078956,1312264.0,version
1078957,1312265.0,version
1078958,1312266.0,version
1078959,1312267.0,version
1078960,1312268.0,version
1080054,1312269.0,version
1080055,1312270.0,version
1080056,1312271.0,version
1080057,1312272.0,version
1080058,1312273.0,version
1080059,1312274.0,version
1080060,1312275.0,version
1080061,1312276.0,version
1080062,1312277.0,version
1080063,1312278.0,version
1080064,1312279.0,version
1080065,1312280.0,version
1080066,1312281.0,version
1080067,1312282.0,version
1083065,1312283.0,version
1083066,1312284.0,version
1083067,1312285.0,version
1083068,1312286.0,version
1097207,1253259.0,version
1097208,1253262.0,version
1097209,1253264.0,version
1099672,1106394.0,version
1099673,1027154.0,version
1099674,1421077.0,version
1099675,1421078.0,version
1099677,1421080.0,version
1099678,1421081.0,version
1099679,1421082.0,version
1099680,1421083.0,version
1099681,1421084.0,version
1099683,1421086.0,version
1099685,1421088.0,version
1099686,1421089.0,version
1099687,1421090.0,version
1099691,1106494.0,version
1099693,1421092.0,version
1099694,1421094.0,version
1099696,1421096.0,version
1099700,1421100.0,version
1099701,1421101.0,version
1099702,1421102.0,version
1099703,1421103.0,version
1099704,1421104.0,version
1099705,1421106.0,version
1099706,1421107.0,version
1099707,1421108.0,version
1099708,1421109.0,version
1099709,1421110.0,version
1099710,1421111.0,version
1099711,1421112.0,version
1099712,1421113.0,version
1099713,1421114.0,version
1099714,1421115.0,version
1099715,1421116.0,version
1099716,1421117.0,version
1099717,1421118.0,version
1099718,1421119.0,version
1119213,1421120.0,version
1119214,1421121.0,version
1119215,1421122.0,version
1119216,1421123.0,version
1119217,1421124.0,version
1119218,1421125.0,version
1119220,1421126.0,version
1119221,1421127.0,version
1119225,1421128.0,version
1119226,1421129.0,version
1119227,1421130.0,version
1119228,1421131.0,version
1119229,1421132.0,version
1119230,1421133.0,version
1119231,1421135.0,version
1119232,1421137.0,version
1119233,1421138.0,version
1119234,1421139.0,version
1119235,1421140.0,version
1119236,1421141.0,version
1119237,1421142.0,version
1119238,1421143.0,version
1119239,1421144.0,version
1119240,1421145.0,version
1119241,1421146.0,version
1119242,1421147.0,version
1119243,1421148.0,version
1119244,1421149.0,version
1119245,1421150.0,version
1119246,1421151.0,version
1119247,1421152.0,version
1119248,1421153.0,version
1129056,1421154.0,version
1129057,1421155.0,version
1159913,1421156.0,version
1159914,1421157.0,version
1192015,1421158.0,version
1192016,1421159.0,version
1099930,1421160.0,version
1099931,1421161.0,version
1099932,1421162.0,version
1099933,1421163.0,version
1099934,1421164.0,version
1099935,1421165.0,version
1100983,1421166.0,version
1100984,1421167.0,version
1100985,1421168.0,version
1100986,1421169.0,version
1100987,1421170.0,version
1100988,1421171.0,version
1100989,1421173.0,version
1100990,1421174.0,version
1100991,1421175.0,version
1100992,1421176.0,version
1100993,1421177.0,version
1100994,1421178.0,version
1100995,1421179.0,version
1100996,1421180.0,version
1130943,1421181.0,version
1130944,1421183.0,version
1130945,1421184.0,version
1130946,1421185.0,version
1130947,1421186.0,version
1130948,1421187.0,version
1130949,1421188.0,version
1130950,1421189.0,version
1130951,1421190.0,version
1130952,1421191.0,version
1130953,1421192.0,version
1130954,1421193.0,version
1130955,1421194.0,version
1130956,1421195.0,version
1130957,1421196.0,version
1130958,1421197.0,version
1130959,1421198.0,version
1130960,1421199.0,version
1130961,1421200.0,version
1130969,1421201.0,version
1130970,1421202.0,version
1130971,1421203.0,version
1130972,1421204.0,version
1130973,1421205.0,version
1130974,1421206.0,version
1130975,1421207.0,version
1130976,1421208.0,version
1130977,1421209.0,version
1130978,1421210.0,version
1130979,1421211.0,version
1130980,1421212.0,version
1130981,1421213.0,version
1130982,1421214.0,version
1130983,1421215.0,version
1130984,1421216.0,version
1130985,1421217.0,version
1130986,1421218.0,version
1130987,1421219.0,version
1130988,1421220.0,version
1140034,1027353.0,version
1140035,1027354.0,version
1140036,1421222.0,version
1140037,1421223.0,version
1140308,1421226.0,version
1140309,1421236.0,version
1140310,1421237.0,version
1140311,1421229.0,version
1140312,1421230.0,version
1140313,1421231.0,version
1140314,1421232.0,version
1140315,1421233.0,version
1140316,1421234.0,version
1159971,1421235.0,version
1145118,1421238.0,version
1145119,1421239.0,version
1146591,1421240.0,version
1146592,1421241.0,version
1146593,1421242.0,version
1146594,1421243.0,version
1146595,1421244.0,version
1146596,1421245.0,version
1146597,1421246.0,version
1152657,1421247.0,version
1165907,1106664.0,version
1165920,1106677.0,version
1165925,1106682.0,version
1165942,1106699.0,version
1165943,1106700.0,version
1165950,1106707.0,version
1165951,1106708.0,version
1165952,1106709.0,version
1179900,1222116.0,version
1179903,1222130.0,version
1179904,1222143.0,version
1182680,1222145.0,version
1182681,1222146.0,version
1182682,1222147.0,version
1182692,1231922.0,version
1182694,1222239.0,version
1182695,1222242.0,version
1220684,1222252.0,version
1229364,1222259.0,version
1229366,1222260.0,version
1229367,1222261.0,version
1229368,1222262.0,version
1229369,1222263.0,version
1229370,1222288.0,version
1229371,1222289.0,version
1229372,1222290.0,version
1236294,1222291.0,version
1236297,1222294.0,version
1236298,1222295.0,version
1236300,1222297.0,version
1263641,1222300.0,version
1263642,1222301.0,version
1263643,1475731.0,version
1263644,1475732.0,version
1263645,1475733.0,version
1271592,1475734.0,version
1271593,1475735.0,version
1271594,1475736.0,version
1271595,1475737.0,version
1271596,1475738.0,version
1271597,1475739.0,version
1271598,1475740.0,version
1292895,1475741.0,version
1292896,1475742.0,version
1292897,1222303.0,version
1292898,1222304.0,version
1292899,1222305.0,version
1292900,1222306.0,version
1303766,1222307.0,version
1303767,1222308.0,version
1303769,1222310.0,version
1303770,1222311.0,version
1303773,1222345.0,version
1303774,1222346.0,version
1306785,1232006.0,version
1306786,1157398.0,version
1306788,1157400.0,version
1306789,1157401.0,version
1306790,1028030.0,version
1000059,1060847.0,version
1000060,1060848.0,version
1000061,1060849.0,version
1000062,1060850.0,version
1000063,1060851.0,version
1000064,1060852.0,version
1000065,1060853.0,version
1000066,1060854.0,version
1000067,1060855.0,version
1000068,1060856.0,version
1000069,1060857.0,version
1000070,1060858.0,version
1000071,1060859.0,version
1000072,1060860.0,version
1000073,1060861.0,version
1000074,1060862.0,version
1000075,1060863.0,version
1000076,1060864.0,version
1000077,1060865.0,version
1000078,1060866.0,version
1000079,1060867.0,version
1000080,1060868.0,version
1000081,1060869.0,version
1000082,1060870.0,version
1000083,1060871.0,version
1000084,1060872.0,version
1000085,1060873.0,version
1007537,1060874.0,version
1011983,1018456.0,version
1012152,1060875.0,version
1013958,1060876.0,version
1013959,1060877.0,version
1013960,1060878.0,version
1013961,1060879.0,version
1013962,1060880.0,version
1013963,1060881.0,version
1013964,1260669.0,version
1013965,1260670.0,version
1013967,1108340.0,version
1061745,1232198.0,version
1061747,1232199.0,version
1061749,1232200.0,version
1061751,1232201.0,version
1061753,1232203.0,version
1061755,1232202.0,version
1061757,1232204.0,version
1061783,1073515.0,version
1061784,1109117.0,version
1061786,1109124.0,version
1061787,1109125.0,version
1061789,1109130.0,version
1000082,1028771.0,version
1000084,1028773.0,version
1000085,1028774.0,version
1000720,1028788.0,version
1000727,1028795.0,version
1000732,1028800.0,version
1000733,1028801.0,version
1000734,1028802.0,version
1000735,1028803.0,version
1000738,1028806.0,version
1000739,1028807.0,version
1000743,1028811.0,version
1000746,1028814.0,version
1000759,1028827.0,version
1000760,1028828.0,version
1000761,1028829.0,version
1000762,1028830.0,version
1000763,1028831.0,version
1001464,1028840.0,version
1011604,1028842.0,version
1011983,1028843.0,version
1012272,1028844.0,version
1012273,1028845.0,version
1012285,1028857.0,version
1012322,1061664.0,version
1012337,1028909.0,version
1012353,1028925.0,version
1012354,1028926.0,version
1092690,1028928.0,version
1017967,1028930.0,version
1017970,1028933.0,version
1017971,1028934.0,version
1017972,1028935.0,version
1017975,1028939.0,version
1017976,1028940.0,version
1017977,1028941.0,version
1017978,1028942.0,version
1017979,1028943.0,version
1018851,1028944.0,version
1019817,1028966.0,version
1019818,1061744.0,version
1019819,1061745.0,version
1019820,1061746.0,version
1019823,1061749.0,version
1021183,1061750.0,version
1021184,1061751.0,version
1021185,1061752.0,version
1021186,1061753.0,version
1021187,1061754.0,version
1021188,1061755.0,version
1021189,1061756.0,version
1021190,1061757.0,version
1021191,1061758.0,version
1021192,1061759.0,version
1021193,1061760.0,version
1021194,1061761.0,version
1021195,1061762.0,version
1021196,1061763.0,version
1021197,1061764.0,version
1021198,1061765.0,version
1021199,1061766.0,version
1021200,1061767.0,version
1021770,1061768.0,version
1021896,1061769.0,version
1021897,1061770.0,version
1021898,1061771.0,version
1021899,1061772.0,version
1021900,1061773.0,version
1021901,1061774.0,version
1021902,1061775.0,version
1030243,1061776.0,version
1030244,1061777.0,version
1030245,1061778.0,version
1030246,1061779.0,version
1030247,1061780.0,version
1030249,1061782.0,version
1030250,1061783.0,version
1030251,1061784.0,version
1030252,1061785.0,version
1030253,1061786.0,version
1030254,1061787.0,version
1030255,1061788.0,version
1030256,1061789.0,version
1030257,1061790.0,version
1030258,1061791.0,version
1030265,1478000.0,version
1030266,1478001.0,version
1030267,1478002.0,version
1030268,1478003.0,version
1030269,1478004.0,version
1030270,1478005.0,version
1030271,1478006.0,version
1030272,1478007.0,version
1030273,1478008.0,version
1030274,1478009.0,version
1030275,1478010.0,version
1030276,1478011.0,version
1030277,1478012.0,version
1030278,1478013.0,version
1030279,1478014.0,version
1030280,1478015.0,version
1030282,1109851.0,version
1030283,1109852.0,version
1030284,1123347.0,version
1030291,1424164.0,version
1030307,1317731.0,version
1030309,1317733.0,version
1030310,1317734.0,version
1030311,1317735.0,version
1030312,1317736.0,version
1030313,1317737.0,version
1030319,1317743.0,version
1030320,1317744.0,version
1030321,1317745.0,version
1030322,1317746.0,version
1030324,1317748.0,version
1030325,1317749.0,version
1030327,1317751.0,version
1030328,1317752.0,version
1030330,1317754.0,version
1030331,1317755.0,version
1030334,1317758.0,version
1030335,1317759.0,version
1030337,1317761.0,version
1030338,1317762.0,version
1030339,1317763.0,version
1030341,1317765.0,version
1030342,1317766.0,version
1030343,1317767.0,version
1030344,1317768.0,version
1030345,1317769.0,version
1030346,1317770.0,version
1153593,1317772.0,version
1174682,1317774.0,version
1037813,1029678.0,version
1037830,1254250.0,version
1037832,1111352.0,version
1037833,1111353.0,version
1037834,1111354.0,version
1037835,1111355.0,version
1037836,1111356.0,version
1037837,1111357.0,version
1037838,1111358.0,version
1037839,1111359.0,version
1037840,1149362.0,version
1037842,1030244.0,version
1037843,1030245.0,version
1037845,1030247.0,version
1037847,1030249.0,version
1037848,1030250.0,version
1037849,1030251.0,version
1037852,1030254.0,version
1037858,1030260.0,version
1037861,1030263.0,version
1037863,1030265.0,version
1037864,1030266.0,version
1037866,1030268.0,version
1037867,1030269.0,version
1037868,1030270.0,version
1037869,1030271.0,version
1037870,1373374.0,version
1037871,1373375.0,version
1037872,1373376.0,version
1037873,1373377.0,version
1037874,1373378.0,version
1037875,1373379.0,version
1037876,1373380.0,version
1037877,1373381.0,version
1037878,1373382.0,version
1037880,1373384.0,version
1037881,1373385.0,version
1037882,1373386.0,version
1037883,1030276.0,version
1037884,1030277.0,version
1037887,1030280.0,version
1083795,1030282.0,version
1083809,1030283.0,version
1083810,1030284.0,version
1133770,1030285.0,version
1045197,1030286.0,version
1045202,1030291.0,version
1045203,1030292.0,version
1045204,1030293.0,version
1045207,1030296.0,version
1045208,1030298.0,version
1045209,1030299.0,version
1045210,1030300.0,version
1045212,1030303.0,version
1045213,1030304.0,version
1045214,1030312.0,version
1045215,1030305.0,version
1045217,1030308.0,version
1045218,1030309.0,version
1045220,1030310.0,version
1045221,1030311.0,version
1150609,1030313.0,version
1150611,1030322.0,version
1150612,1030315.0,version
1045822,1030319.0,version
1045823,1030320.0,version
1045824,1030321.0,version
1045825,1030323.0,version
1045826,1030324.0,version
1045828,1030326.0,version
1045830,1030330.0,version
1045832,1030336.0,version
1045833,1030337.0,version
1045834,1030338.0,version
1045835,1030339.0,version
1045837,1030341.0,version
1045838,1030342.0,version
1045839,1030343.0,version
1045840,1030344.0,version
1045841,1030345.0,version
1045842,1030346.0,version
1045853,1211249.0,version
1045854,1211250.0,version
1045855,1211251.0,version
1045857,1211253.0,version
1045859,1149371.0,version
1045860,1211255.0,version
1045861,1211256.0,version
1045862,1211257.0,version
1045863,1211258.0,version
1045864,1211259.0,version
1045865,1211260.0,version
1045866,1211261.0,version
1045867,1211262.0,version
1045868,1211263.0,version
1045869,1211264.0,version
1045870,1211265.0,version
1045879,1160894.0,version
1045880,1160895.0,version
1045882,1160897.0,version
1045883,1160898.0,version
1045884,1160899.0,version
1045885,1160900.0,version
1045886,1160901.0,version
1045887,1160902.0,version
1045888,1160903.0,version
1045889,1160904.0,version
1045890,1160905.0,version
1045891,1160906.0,version
1045892,1160907.0,version
1045894,1160910.0,version
1213967,1160911.0,version
1213968,1160912.0,version
1213969,1160914.0,version
1213970,1160915.0,version
1289347,1160916.0,version
1289348,1160917.0,version
1289349,1160918.0,version
1289350,1160919.0,version
1289351,1160920.0,version
1289352,1160921.0,version
1289353,1160922.0,version
1289354,1160923.0,version
1289355,1160924.0,version
1289356,1160925.0,version
1289357,1160926.0,version
1289358,1160927.0,version
1289359,1160928.0,version
1289360,1160929.0,version
1289368,1160930.0,version
1289372,1160931.0,version
1289373,1160932.0,version
1289374,1160933.0,version
1289375,1160934.0,version
1289376,1160935.0,version
1289377,1160936.0,version
1289378,1160937.0,version
1289379,1160938.0,version
1289380,1160939.0,version
1289381,1160940.0,version
1289382,1160941.0,version
1289383,1160942.0,version
1289384,1160943.0,version
1289385,1160944.0,version
1289386,1160945.0,version
1289387,1160946.0,version
1289388,1160947.0,version
1289389,1160948.0,version
1289390,1160949.0,version
1289391,1160950.0,version
1289392,1160951.0,version
1289395,1160954.0,version
1289396,1160955.0,version
1289397,1160956.0,version
1289398,1160957.0,version
1289399,1160958.0,version
1289400,1160959.0,version
1289401,1160960.0,version
1289402,1160961.0,version
1289403,1160962.0,version
1289404,1160963.0,version
1289405,1160964.0,version
1289406,1160965.0,version
1289407,1160966.0,version
1289408,1160967.0,version
1289409,1160968.0,version
1289410,1160969.0,version
1289411,1160970.0,version
1289412,1160971.0,version
1289413,1325917.0,version
1289414,1149377.0,version
1289415,1325918.0,version
1289416,1325919.0,version
1289418,1325920.0,version
1289419,1325931.0,version
1289420,1166768.0,version
1289421,1325932.0,version
1289422,1325934.0,version
1289426,1426705.0,version
1289429,1426706.0,version
1289430,1426707.0,version
1289431,1426708.0,version
1289432,1426709.0,version
1289433,1426710.0,version
1289436,1112705.0,version
1289438,1112708.0,version
1289439,1112709.0,version
1289441,1112711.0,version
1289443,1112713.0,version
1289447,1112717.0,version
1289448,1112718.0,version
1289449,1112719.0,version
1289451,1112722.0,version
1289453,1265479.0,version
1289454,1265480.0,version
1289455,1265481.0,version
1289456,1265482.0,version
1289457,1265483.0,version
1289458,1319803.0,version
1289459,1113293.0,version
1289460,1212901.0,version
1289461,1212902.0,version
1289462,1212903.0,version
1289463,1212904.0,version
1289464,1212905.0,version
1289467,1213120.0,version
1289468,1114106.0,version
1289487,1213221.0,version
1289489,1213223.0,version
1289492,1213226.0,version
1289493,1213227.0,version
1289494,1213228.0,version
1289495,1213229.0,version
1289496,1213230.0,version
1289501,1213253.0,version
1289513,1428310.0,version
1289514,1428311.0,version
1289515,1031806.0,version
1289516,1031807.0,version
1296714,1482985.0,version
1296715,1482988.0,version
1296716,1482992.0,version
1296717,1482995.0,version
1000072,1483071.0,version
1000073,1483072.0,version
1000074,1429448.0,version
1000075,1429449.0,version
1000081,1429455.0,version
1000082,1429456.0,version
1000083,1429457.0,version
1000084,1429458.0,version
1000085,1429459.0,version
1000707,1429461.0,version
1000708,1429460.0,version
1000711,1483523.0,version
1000712,1483524.0,version
1000713,1483525.0,version
1000714,1483526.0,version
1000715,1483527.0,version
1000716,1483528.0,version
1000717,1483529.0,version
1000718,1483530.0,version
1000719,1483531.0,version
1000720,1483532.0,version
1000721,1483533.0,version
1000722,1483534.0,version
1000723,1483535.0,version
1000724,1483536.0,version
1000725,1483537.0,version
1000726,1483538.0,version
1000727,1483539.0,version
1000728,1483540.0,version
1000729,1483541.0,version
1000730,1483542.0,version
1000731,1483543.0,version
1000732,1483544.0,version
1000733,1377006.0,version
1000734,1377016.0,version
1000735,1164715.0,version
1007825,1322607.0,version
1007826,1322608.0,version
1007835,1322617.0,version
1007836,1322618.0,version
1007837,1322619.0,version
1007838,1000001.0,version
1007839,1000002.0,version
1007840,1000003.0,version
1007841,1000004.0,version
1007842,1000005.0,version
1007843,1000006.0,version
1007844,1000007.0,version
1007845,1000008.0,version
1007846,1000010.0,version
1007847,1000011.0,version
1007848,1000012.0,version
1007849,1000013.0,version
1007850,1000014.0,version
1007851,1000015.0,version
1007852,1000016.0,version
1007853,1000017.0,version
1007854,1000018.0,version
1007855,1000019.0,version
1007856,1000020.0,version
1007857,1000021.0,version
1007858,1000022.0,version
1007859,1000023.0,version
1007860,1000024.0,version
1007861,1000025.0,version
1007862,1000026.0,version
1007863,1000027.0,version
1007864,1000028.0,version
1007865,1000029.0,version
1007866,1000030.0,version
1007867,1000031.0,version
1007868,1000032.0,version
1007869,1000033.0,version
1007870,1000034.0,version
1007871,1000035.0,version
1007872,1000036.0,version
1007873,1000037.0,version
1007888,1215366.0,version
1007889,1215367.0,version
1007890,1215368.0,version
1007891,1215369.0,version
1007892,1215370.0,version
1007893,1215371.0,version
1007894,1215372.0,version
1007896,1215374.0,version
1007897,1215375.0,version
1007898,1215376.0,version
1007899,1215377.0,version
1007900,1215378.0,version
1007901,1215379.0,version
1010822,1000072.0,version
1010823,1000073.0,version
1010824,1000075.0,version
1010825,1000076.0,version
1010826,1000077.0,version
1010827,1000078.0,version
1010828,1000080.0,version
1010829,1000081.0,version
1010830,1000082.0,version
1010831,1000083.0,version
1010832,1000085.0,version
1010833,1000084.0,version
1010885,1032911.0,version
1010962,1322932.0,version
1010963,1322933.0,version
1010964,1322934.0,version
1010965,1322935.0,version
1149870,1485052.0,version
1149871,1485053.0,version
1149872,1485054.0,version
1149873,1485055.0,version
1149874,1485056.0,version
1149875,1485057.0,version
1149876,1485058.0,version
1041020,1485059.0,version
1041021,1485060.0,version
1041022,1485061.0,version
1041023,1485062.0,version
